Title,Year,Station,Statistic,Month,Value,Latitude ,logitude,Unit,Sourse
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Mar,36,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Apr,34.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,May,34.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Jun,33.7,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Jul,32.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Aug,31.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Sep,31.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Oct,32.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Nov,31.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Dec,30.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Jan,16.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Feb,17.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Mar,21.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Apr,23.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,May,24.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Jun,24.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Jul,24.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Aug,24,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Sep,23.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Oct,22.7,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Nov,21.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Dec,16.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Jan,35.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Feb,37.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Mar,39,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Apr,37.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,May,36.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Jun,35.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Jul,36.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Aug,35.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Sep,36,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Oct,34,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Nov,33.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Dec,34.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Jan,8.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Feb,13.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Mar,18.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Apr,21.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,May,22.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Jun,23.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Jul,22.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Aug,21.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Sep,22.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Oct,20.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Nov,18.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2539,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Dec,11.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Jan,23.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Feb,25.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Mar,27.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Apr,27.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,May,29.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Jun,29.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Jul,27,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Aug,27.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Sep,26.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Oct,27.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Nov,26.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Dec,25.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Jan,31.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Feb,33.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Mar,35.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Apr,34.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,May,36.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Jun,35.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Jul,31.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Aug,32.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Sep,31.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Oct,33.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Nov,33.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean max.,Dec,33.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Jan,16.7,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Feb,19.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Mar,21.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Apr,22.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,May,24.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Jun,24.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Jul,24.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Aug,24.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Sep,23.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Oct,23.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Nov,19.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean min.,Dec,18.8,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Jan,33.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Feb,36,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Mar,38.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Apr,37.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,May,39.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Jun,38.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Jul,36,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Aug,36.6,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Sep,35.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Oct,36.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Nov,37.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. max.,Dec,35.7,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Jan,13,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Feb,12.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Mar,18.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Apr,20.7,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,May,22,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Jun,23,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Jul,23,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Aug,22.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Sep,22.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Oct,20,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Nov,16.1,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2540,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Ext. min. ,Dec,16,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Jan,25.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Feb,26.3,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Mar,29.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Apr,29.5,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,May,29.2,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Jun,29.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Jul,28,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Aug,27.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Sep,27.7,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Oct,27.4,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
อุณหภูมิ,2541,สอต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,Mean,Nov,25.9,16.77400194,101.2452759,องศาเซลเซียส,สถานีอุตุนิยมวิทยาจังหวัดเพชรบูรณ์
